smiles,pka_value,filtered,filter_version
N/C(=N/C(=O)NCCNC(=O)CCBr)NCCC[C@@H](NC(=O)C(c1ccccc1)c1ccccc1)C(=O)NCc1ccc(O)cc1.O=C(O)C(F)(F)F,10.27,True,1.0
N/C(=N/C(=O)NCCNC(=O)CO)NCCC[C@@H](NC(=O)C(c1ccccc1)c1ccccc1)C(=O)NCc1ccc(O)cc1.O=C(O)C(F)(F)F,10.92,True,1.0
N/C(=N/C(=O)NCCNC(=O)Cc1ccccc1)NCCC[C@@H](NC(=O)C(c1ccccc1)c1ccccc1)C(=O)NCc1ccc(O)cc1.O=C(O)C(F)(F)F,7.9,True,1.0
N/C(=N/C(=O)NCCNC(=O)c1ccc(F)cc1)NCCC[C@@H](NC(=O)C(c1ccccc1)c1ccccc1)C(=O)NCc1ccc(O)cc1.O=C(O)C(F)(F)F,8.67,True,1.0
N/C(=N/C(=O)NCCNC(=O)c1ccccc1)NCCC[C@@H](NC(=O)C(c1ccccc1)c1ccccc1)C(=O)NCc1ccc(O)cc1.O=C(O)C(F)(F)F,8.82,True,1.0
N/C(=N\C(=O)CC(c1ccccc1)c1ccccc1)NCCCc1ccccc1,5.0,True,1.0
N/C(=N\C(=O)CC(c1ccccc1)c1ccccc1)NCCCc1ccccn1,5.0,True,1.0
N/C(=N\C(=O)CC(c1ccccc1)c1ccccc1)NCCCc1cccnc1,5.0,True,1.0
N/C(=N\C(=O)CC(c1ccccc1)c1ccccc1)NCCCc1ccncc1,5.0,True,1.0
N/C(=N\C(=O)CC(c1ccccc1)c1ccccc1)NCCCc1cn[nH]c1,5.0,True,1.0
N/C(=N\C(=O)CC(c1ccccc1)c1ccccc1)NCCCc1ncc[nH]1,5.47,True,1.0
N/C(=N\C(=O)CC(c1ccccc1)c1ccccc1)NCCCc1ncn[nH]1,5.0,True,1.0
N/C(=N\C(=O)CC(c1ccccc1)c1ccccc1)NCCCn1ccnc1,5.0,True,1.0
N/C(=N\C(=O)CC(c1ccccc1)c1nccs1)NCCCc1ncc[nH]1,5.28,True,1.0
N/C(=N\C(=O)CCCCC(=O)/N=C(\N)NCCCc1c[nH]cn1)NCCCc1c[nH]cn1,6.13,True,1.0
N/C(=N\C(=O)CCCCCCC(=O)/N=C(\N)NCCCc1c[nH]cn1)NCCCc1c[nH]cn1,6.7,True,1.0
N/C(=N\C(=O)CCCCCCC(=O)/N=C(\N)NCCCc1cnc(N)s1)NCCCc1cnc(N)s1,6.0,True,1.0
N/C(=N\C(=O)CCCCCCCCC(=O)/N=C(\N)NCCCc1c[nH]cn1)NCCCc1c[nH]cn1,6.32,True,1.0
N/C(=N\C(=O)CCCCCCCCC(=O)/N=C(\N)NCCCc1cnc(N)s1)NCCCc1cnc(N)s1,6.0,True,1.0
N/C(=N\C(=O)CCCCCCCCCCCCCCC(=O)/N=C(\N)NCCCc1c[nH]cn1)NCCCc1c[nH]cn1,6.0,True,1.0
N/C(=N\C(=O)CCCCCCCCCCCCCCCCCCCCC(=O)/N=C(\N)NCCCc1c[nH]cn1)NCCCc1c[nH]cn1,6.0,True,1.0
N/C(=N\C(=O)CCCCCCCCCCCCCCCCCCCCC(=O)/N=C(\N)NCCCc1cnc(N)s1)NCCCc1cnc(N)s1,5.77,True,1.0
N/C(=N\C(=O)CCCNC(=O)c1cc2ccccc2[nH]1)NCCCc1c[nH]cn1,4.96,True,1.0
N/C(=N\C(=O)CCNC(=O)c1cc2ccccc2[nH]1)NCCCc1c[nH]cn1,7.17,True,1.0
N/C(=N\C(=O)CCc1c[nH]c2ccccc12)NCCCc1c[nH]cn1,5.4,True,1.0
N/C(=N\C(=O)Cc1c[nH]c2ccccc12)NCCCc1c[nH]cn1,5.68,True,1.0
N/C(=N\C(=O)c1cc2ccccc2[nH]1)NCCCc1c[nH]cn1,6.96,True,1.0
N/C(S)=N/N=C/c1ccccn1,5.0,True,1.0
N1CCC[C@@H]2CCCC[C@@H]12,11.29,True,1.0
N1CCC[C@@H]2CCCC[C@H]12,11.29,True,1.0
N1CCC[C@@H]2CNCC[C@@H]12,10.68,True,1.0
N1CCC[C@@H]2NCCC[C@@H]12,10.16,True,1.0
N1CCC[C@@H]2NCCC[C@H]12,10.31,True,1.0
N1CNC[C@@H]2CCCC[C@@H]12,9.37,True,1.0
N1CNC[C@@H]2CCCC[C@H]12,9.31,True,1.0
N=C(CC(N)c1ccccc1)NO,8.0,True,1.0
N=C(CCN)NO,9.15,True,1.0
N=C(CCNc1ccccc1)NO,5.35,True,1.0
N=C(N)C(O)c1ccccc1,10.82,True,1.0
N=C(N)Cc1cccc2ccccc12,11.31,True,1.0
N=C(N)Cc1ccccc1,11.57,True,1.0
N=C(N)N,13.59,True,1.0
N=C(N)N(CC1CC1)c1c(Br)cccc1Br,11.9,True,1.0
N=C(N)N/N=C/c1ccc(Cl)c(Cl)c1,8.4,True,1.0
N=C(N)N=C(N)N,11.49,True,1.0
N=C(N)NC(=N)Nc1ccc(Cl)cc1,10.4,True,1.0
N=C(N)NC(=O)c1ccccc1,6.98,True,1.0
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,8.6,True,1.0
N=C(N)NCCC(=O)OC[C@H]1O[C@@H](n2cc([125I])c(=O)[nH]c2=O)C[C@@H]1O,11.9,True,1.0
N=C(N)NCCCCCC(=O)OC[C@H]1O[C@@H](n2cc([125I])c(=O)[nH]c2=O)C[C@@H]1O,12.2,True,1.0
N=C(N)NCCCCCC(=O)O[C@H]1C[C@H](n2cc([125I])c(=O)[nH]c2=O)O[C@@H]1CO,12.1,True,1.0
N=C(N)NCCC[C@@H](NC(=O)[C@H](N)Cc1ccc(O)cc1)C(=O)O,2.63,True,1.0
N=C(N)NCCC[C@@H]1NC(=O)[C@@H]2CC3CCCCC3N2C(=O)[C@H]2Cc3ccccc3CN2C(=O)[C@H](Cc2ccccc2)NC(=O)CNC1=O,5.13,True,1.0
N=C(N)NCCC[C@@H]1NC(=O)[C@@H]2CC3CCCCC3N2C(=O)[C@H]2Cc3ccccc3CN2C(=O)[C@H](Cc2cccs2)NC(=O)CNC1=O,4.93,True,1.0
N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O,7.14,True,1.0
N=C(N)NCCC[C@H](NC(=O)c1ccccc1)C(=O)O,3.24,True,1.0
N=C(N)NCCCc1c[nH]cn1,5.0,True,1.0
N=C(N)NC[C@H]1O[C@@H](n2cc([125I])c(=O)[nH]c2=O)C[C@@H]1O,11.5,True,1.0
N=C(N)NCc1ccc(C(=O)OC[C@H]2O[C@@H](n3cc([125I])c(=O)[nH]c3=O)C[C@@H]2O)cc1,11.9,True,1.0
N=C(N)NCc1cccc(I)c1,11.8,True,1.0
N=C(N)NOCC(=O)O,2.68,True,1.0
N=C(N)NOCCCC(=O)O,4.07,True,1.0
N=C(N)NS(=O)(=O)c1ccc(N)cc1,11.25,True,1.0
N=C(N)NS(=O)(=O)c1ccc(N=Nc2ccc(O)c3ncccc23)cc1,8.4,True,1.0
N=C(N)N[N+](=O)[O-],-0.9,True,1.0
N=C(N)Nc1ccc(C(=O)O)cc1,10.6,True,1.0
N=C(N)Nc1ccc(C(=O)c2ccc(NC(=N)N)cc2)cc1,9.4,True,1.0
N=C(N)Nc1ccc(Cc2ccc(NC(=N)N)cc2)cc1,10.5,True,1.0
N=C(N)Nc1ccc(Cl)cc1,10.6,True,1.0
N=C(N)Nc1ccc(N)cc1,11.6,True,1.0
N=C(N)Nc1ccc(Nc2ccc(NC(=N)N)cc2)cc1,10.8,True,1.0
N=C(N)Nc1ccc(O)cc1,12.2,True,1.0
N=C(N)Nc1ccc([N+](=O)[O-])cc1,9.28,True,1.0
N=C(N)Nc1ccccc1,10.77,True,1.0
N=C(N)Nc1nc(-c2cccc(Nc3n[s+]([O-])nc3N)c2)cs1,6.2,True,1.0
N=C(N)Nc1nc(N)nc(N)n1,9.4,True,1.0
N=C(N)Nc1nc(N)nc(NC(=N)N)n1,9.8,True,1.0
N=C(N)Nc1nc(NC(=N)N)nc(NC(=N)N)n1,10.3,True,1.0
N=C(N)Nc1nnn[nH]1,3.26,True,1.0
N=C(N)OC1CCCCC1,10.19,True,1.0
N=C(N)OCCc1ccccc1,10.03,True,1.0
N=C(N)Oc1ccc(Oc2ccc(OC(=N)N)cc2)cc1,10.4,True,1.0
N=C(N)Oc1ccccc1,8.29,True,1.0
N=C(N)c1c(F)cc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3CCCN32)cc1F,3.7,True,1.0
N=C(N)c1cc(F)c([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3CCCN32)c(F)c1,4.2,True,1.0
N=C(N)c1ccc(N)cc1,11.4,True,1.0
N=C(N)c1ccc(NC(=O)c2cccc(Cl)c2O)cc1.O=C(O)C(F)(F)F,5.0,True,1.0
N=C(N)c1ccc(NC(=O)c2ccccc2O)cc1.O=CO,6.8,True,1.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3CCCN32)c(F)c1,4.1,True,1.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3CCCN32)c(F)c1F,3.7,True,1.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3CCCN32)cc1,4.5,True,1.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3CCCN32)cc1F,4.2,True,1.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3N2CCC3(F)F)cc1,2.0,True,1.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@H]3CC(F)(F)CN32)cc1,2.0,True,1.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@H]3C[C@@H](F)CN32)cc1,3.3,True,1.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@H]3C[C@@H](O)CN32)cc1,3.9,True,1.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@H]3C[C@H](F)CN32)cc1,3.3,True,1.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@H]3C[C@H](O)CN32)cc1,3.9,True,1.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@H]3[C@@H](F)CCN32)cc1,3.3,True,1.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@H]3[C@@H](O)CCN32)cc1,4.2,True,1.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@H]3[C@H](F)CCN32)cc1,3.4,True,1.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@H]3[C@H](O)CCN32)cc1,4.1,True,1.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)[C@H](C(F)F)[C@H]3[C@@H]3CCCN32)cc1,5.6,True,1.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)[C@H](CC(F)F)[C@H]3[C@@H]3CCCN32)cc1,6.0,True,1.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)[C@H](CCF)[C@H]3[C@@H]3CCCN32)cc1,6.1,True,1.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)[C@H](CF)[C@H]3[C@@H]3CCCN32)cc1,6.0,True,1.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)[C@](O)(C(F)(F)F)[C@H]3[C@@H]3CCCN32)cc1,5.5,True,1.0
N=C(N)c1ccccc1,11.6,True,1.0
N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,10.78,True,1.0
N=C(NCCCc1c[nH]cn1)NC(=O)CC(c1ccccc1)c1ccccc1,5.5,True,1.0
N=C(NN)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.83,True,1.0
N=C(NN)C(F)(F)C(F)(F)C(F)(F)F,10.76,True,1.0
N=C(NN)Nc1ccc(N)cc1,11.52,True,1.0
N=C(NN)c1ncnc2nc[nH]c12,5.12,True,1.0
N=C(NO)C(N)c1ccccc1,7.15,True,1.0
N=C(NO)c1ccccc1N,4.5,True,1.0
N=C(NO)c1ncnc2nc[nH]c12,2.0,True,1.0
N=C(Nc1ccc(C(=O)Nc2ccc(NC(=N)c3ccccn3)c(Cl)c2)c(Cl)c1)c1ccccn1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,6.46,True,1.0
N=C(Nc1ccc(CCc2ccc(NC(=N)c3ccccn3)cc2)cc1)c1ccccn1,6.7,True,1.0
N=C(Nc1ccc(NC(=O)c2ccc(NC(=N)c3ccccn3)c(Cl)c2)c(Cl)c1)c1ccccn1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,5.9,True,1.0
N=C(Nc1ccc(NC(=O)c2ccc(NC(=N)c3ccccn3)cc2)cc1)c1ccccn1,7.18,True,1.0
N=C(Nc1nsc2ccccc12)c1ccc(Cl)cc1,4.84,True,1.0
N=C(Nc1nsc2ccccc12)c1ccccc1,5.4,True,1.0
N=C(c1ccccc1)c1ccc(O)cc1,7.55,True,1.0
N=C(c1ccccc1)c1ccc(O)cc1O,9.0,True,1.0
N=C(c1ccccc1)c1cccc(Cl)c1,8.31,True,1.0
N=C(c1ccccc1)c1cccc(O)c1,6.92,True,1.0
N=C(c1ccccc1)c1ccccc1,6.82,True,1.0
N=C(c1ccccc1)c1ccccc1Cl,8.41,True,1.0
N=C(c1ccccc1)c1ccccc1O,9.0,True,1.0
N=C1CC(=O)C=CC1=O,3.9,True,1.0
N=C1CCCC1,8.95,True,1.0
N=C1CCCCC1,9.15,True,1.0
N=C1NCC(=O)N1,4.76,True,1.0
N=COCc1ccccc1,5.8,True,1.0
N=S1(=Nc2ccc(C(F)(F)F)cc2)CCCCC1,4.0,True,1.0
N=c1c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2ncn1CCO,8.3,True,1.0
N=c1ncc(-c2ccc(Cl)cc2)c[nH]1,10.45,True,1.0
N=c1ncccn1CCO,10.47,True,1.0
N=c1ncccn1Cc1ccc([N+](=O)[O-])cc1,9.59,True,1.0
N=c1ncccn1Cc1ccccc1,10.11,True,1.0
NC(/C=C\F)CCC(=O)O,9.35,True,1.0
NC(=NNc1ccc([N+](=O)[O-])cc1)c1ccccc1,6.79,True,1.0
NC(=NO)C(N)=NO,2.98,True,1.0
NC(=NO)C(N)Cc1ccccc1,7.06,True,1.0
NC(=NO)c1ccccc1,4.95,True,1.0
NC(=Nc1ccccc1)Nc1nc(N)nc(N)n1,8.2,True,1.0
NC(=O)C(C(N)=O)C1NC(=O)Nc2nn[nH]c21,7.84,True,1.0
NC(=O)C(Cc1cn(-c2ccccc2)c(=O)[nH]c1=O)C(N)=O,6.18,True,1.0
NC(=O)C(Cl)[N+](=O)[O-],3.5,True,1.0
NC(=O)C(F)(F)F,17.2,True,1.0
NC(=O)C(F)[N+](=O)[O-],5.89,True,1.0
NC(=O)C(N)=S,11.42,True,1.0
NC(=O)C(N)CCC(=O)O,7.88,True,1.0
NC(=O)C(N)Cc1c[nH]cn1,7.53,True,1.0
NC(=O)C(O)[C@H](N)C(=O)O,2.09,True,1.0
NC(=O)C([N+](=O)[O-])[N+](=O)[O-],1.3,True,1.0
NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,13.52,True,1.0
NC(=O)C1(O)NC=Nc2ccccc21,6.88,True,1.0
NC(=O)C1C(=O)NC(=O)C1(Cc1ccccc1)Cc1ccccc1,7.51,True,1.0
NC(=O)C1C(=O)NC(=O)C1(Cc1ccccc1)c1ccccc1,7.58,True,1.0
NC(=O)C1C(=O)NC(=O)C1(c1ccccc1)c1ccccc1,7.44,True,1.0
NC(=O)C1C(=O)NC(=O)C1c1ccccc1,7.62,True,1.0
NC(=O)C1CCCN1,8.82,True,1.0
NC(=O)C1CCN(CC(=O)N[C@@H]2CC(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@H](Cc3ccccc3)CNC2=O)CC1,9.2,True,1.0
NC(=O)C1CCN(CC(=O)Nc2nc(-c3ccccc3)cs2)CC1,10.2,True,1.0
NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,5.4,True,1.0
NC(=O)C1CN2CCC1CC2,9.67,True,1.0
NC(=O)CC([N+](=O)[O-])[N+](=O)[O-],3.41,True,1.0
NC(=O)CCC(CC([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],1.16,True,1.0
NC(=O)CCC([N+](=O)[O-])[N+](=O)[O-],4.49,True,1.0
NC(=O)CCCC([N+](=O)[O-])[N+](=O)[O-],4.75,True,1.0
NC(=O)CCCc1c[nH]cn1,6.52,True,1.0
NC(=O)CCNC(=O)c1ccccc1S,5.83,True,1.0
NC(=O)CC[C@H](N)C(=O)NCC(=O)O,3.15,True,1.0
NC(=O)CC[C@H](N)C(=O)O,9.28,True,1.0
NC(=O)CN(CC(=O)O)CC(=O)O,2.0,True,1.0
NC(=O)CN1CCC[C@H](OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1c1ccccc1,5.4,True,1.0
NC(=O)CN1CCN([C@@H](COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2ccccc2)CC1,6.2,True,1.0
NC(=O)CN1CCN([C@H](COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2ccccc2)CC1,6.2,True,1.0
NC(=O)CNC(=O)[C@@H](N)Cc1ccccc1,6.72,True,1.0
NC(=O)CNC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1,6.42,True,1.0
NC(=O)CNC1CCC(OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1c1ccccc1,6.6,True,1.0
NC(=O)CNCCS(=O)(=O)O,7.32,True,1.0
NC(=O)CN[C@@H]1CC[C@H](OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H]1c1ccccc1,6.6,True,1.0
NC(=O)COCCN1CCN(C(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2ccccc2)CC1,7.4,True,1.0
NC(=O)C[C@@](N)(O)C(=O)O,2.28,True,1.0
NC(=O)C[C@H](N)C(=O)NCC(=O)O,2.9,True,1.0
NC(=O)C[C@H](N)C(=O)O,2.11,True,1.0
NC(=O)C[C@H](N)C(N)=O,7.0,True,1.0
NC(=O)C[C@H](NC(=O)[C@@H](N)CS)C(=O)O,2.97,True,1.0
NC(=O)C[N+](=O)[O-],5.18,True,1.0
NC(=O)N/N=C/c1ccccc1,0.96,True,1.0
NC(=O)N/N=C/c1ccco1,1.44,True,1.0
NC(=O)N1C(=O)/C(=C(\O)c2cccs2)c2cc(F)c(Cl)cc21,3.5,True,1.0
NC(=O)NC(N)=O,4.0,True,1.0
NC(=O)NCCCC(NC(=O)c1ccccc1)C(=O)O,3.49,True,1.0
NC(=O)NCCCCCCCCC(=O)NO,9.49,True,1.0
NC(=O)NCCC[C@H](N)C(=O)O,2.43,True,1.0
NC(=O)NN=CC1C=CC=CC1O,-1.3,True,1.0
NC(=O)NN=CC1C=CC=CC1[N+](=O)[O-],-1.2,True,1.0
NC(=O)NN=CC1N=CN=C2N=CN=C21,2.1,True,1.0
NC(=O)NN=Cc1ccc(Cl)cc1,-1.15,True,1.0
NC(=O)NN=Cc1ccccc1,-1.05,True,1.0
NC(=O)NNc1cc[nH]c(=O)n1,3.2,True,1.0
NC(=O)NS(=O)(=O)c1ccc(N)cc1,5.42,True,1.0
NC(=O)Nc1[nH]cnc1C(=O)O,2.0,True,1.0
NC(=O)Nc1ccc(CCOCCCCCCNCCc2ccc(O)c3nc(O)sc23)cc1,8.0,True,1.0
NC(=O)Nc1ccccc1,-0.3,True,1.0
NC(=O)Nc1ncnc2nc[nH]c12,2.35,True,1.0
NC(=O)[C@@H](N)CC(=O)O,7.95,True,1.0
NC(=O)[C@@H](N)CO,7.3,True,1.0
NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12,7.55,True,1.0
NC(=O)[C@@H](N)Cc1c[nH]cn1,7.64,True,1.0
NC(=O)[C@@H](N)Cc1ccc(O)cc1,7.57,True,1.0
NC(=O)[C@@H](N)Cc1ccccc1,7.22,True,1.0
NC(=O)[C@@H](N)Cc1cn(Cc2ccccc2)cn1,7.63,True,1.0
NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCCC(=O)N1,6.18,True,1.0
NC(=O)[C@H]1CSCN1C(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCCC(=O)N1,6.1,True,1.0
NC(=O)c1[nH]nnc1N,-0.23,True,1.0
NC(=O)c1c(Cl)ccc(Cl)c1Cl,-3.3,True,1.0
NC(=O)c1c(O)cccc1O,7.1,True,1.0
NC(=O)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],-4.08,True,1.0
NC(=O)c1c[nH]cn1,3.7,True,1.0
NC(=O)c1cc(N)ccc1O,9.11,True,1.0
NC(=O)c1cc(N)nc(N)n1,4.9,True,1.0
NC(=O)c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1Cl,-3.73,True,1.0
NC(=O)c1cc2[nH]nnc2nc1N,5.35,True,1.0
NC(=O)c1cc[n+](CCCCC[n+]2cccc(NC(=O)/C=N\O)c2)cc1.[Br-].[Br-],8.25,True,1.0
NC(=O)c1cc[n+](CCCC[n+]2cccc(NC(=O)/C=N\O)c2)cc1.[Br-].[Br-],8.25,True,1.0
NC(=O)c1cc[n+](CCC[n+]2cccc(NC(=O)/C=N\O)c2)cc1.[Br-].[Br-],8.25,True,1.0
NC(=O)c1cc[n+](CC[n+]2cccc(NC(=O)/C=N\O)c2)cc1.[Br-].[Br-],8.25,True,1.0
NC(=O)c1cc[n+](COC[n+]2ccccc2/C=N/O)cc1.[Cl-].[Cl-],7.27,True,1.0
NC(=O)c1cc[n+](Cc2ccc(C[n+]3ccc(/C=N/O)cc3)cc2)cc1.[Br-].[Br-],8.09,True,1.0
NC(=O)c1cc[n+](Cc2ccc(C[n+]3cccc(/C=N/O)c3)cc2)cc1.[Br-].[Br-],8.77,True,1.0
NC(=O)c1cc[n+](Cc2ccc(C[n+]3ccccc3/C=N/O)cc2)cc1.[Br-].[Br-],7.76,True,1.0
NC(=O)c1cc[n+](Cc2cccc(C[n+]3ccc(/C=N/O)cc3)c2)cc1.[Br-].[Br-],8.01,True,1.0
NC(=O)c1cc[n+](Cc2cccc(C[n+]3cccc(/C=N/O)c3)c2)cc1.[Br-].[Br-],8.75,True,1.0
NC(=O)c1cc[n+](Cc2cccc(C[n+]3ccccc3/C=N/O)c2)cc1.[Br-].[Br-],7.69,True,1.0
NC(=O)c1cc[n+](Cc2ccccc2C[n+]2ccc(/C=N/O)cc2)cc1.[Br-].[Br-],7.94,True,1.0
NC(=O)c1cc[n+](Cc2ccccc2C[n+]2cccc(/C=N/O)c2)cc1.[Br-].[Br-],8.59,True,1.0
NC(=O)c1cc[n+](Cc2ccccc2C[n+]2ccccc2/C=N/O)cc1.[Br-].[Br-],7.77,True,1.0
NC(=O)c1ccc(Br)cc1,-2.47,True,1.0
NC(=O)c1ccc(CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3nc(O)sc23)cc1,8.0,True,1.0
NC(=O)c1ccc(CNC(=O)c2cnc(Nc3cccc(Cl)c3)cc2C(F)(F)F)cc1,2.63,True,1.0
NC(=O)c1ccc(COc2ccccc2-c2ccn([C@H]3CCCC[C@@H]3O)c(=O)c2)cc1,4.66,True,1.0
NC(=O)c1ccc(Cl)cc1,-2.47,True,1.0
NC(=O)c1ccc(F)cc1,-2.24,True,1.0
NC(=O)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,6.47,True,1.0
NC(=O)c1ccc(O)cc1,8.56,True,1.0
NC(=O)c1ccc(O)cc1O,7.5,True,1.0
NC(=O)c1ccc([N+](=O)[O-])cc1,-2.58,True,1.0
NC(=O)c1ccc2ccccc2c1,-2.35,True,1.0
NC(=O)c1ccc[n+](Cc2ccc(C[n+]3ccc(/C=N/O)cc3)cc2)c1.[Br-].[Br-],8.15,True,1.0
NC(=O)c1ccc[n+](Cc2ccc(C[n+]3cccc(/C=N/O)c3)cc2)c1.[Br-].[Br-],8.79,True,1.0
NC(=O)c1ccc[n+](Cc2ccc(C[n+]3ccccc3/C=N/O)cc2)c1.[Br-].[Br-],7.72,True,1.0
NC(=O)c1ccc[n+](Cc2cccc(C[n+]3ccc(/C=N/O)cc3)c2)c1.[Br-].[Br-],7.95,True,1.0
NC(=O)c1ccc[n+](Cc2cccc(C[n+]3cccc(/C=N/O)c3)c2)c1.[Br-].[Br-],8.76,True,1.0
NC(=O)c1ccc[n+](Cc2cccc(C[n+]3ccccc3/C=N/O)c2)c1.[Br-].[Br-],7.75,True,1.0
NC(=O)c1ccc[n+](Cc2ccccc2C[n+]2ccc(/C=N/O)cc2)c1.[Br-].[Br-],7.85,True,1.0
NC(=O)c1ccc[n+](Cc2ccccc2C[n+]2cccc(/C=N/O)c2)c1.[Br-].[Br-],8.69,True,1.0
NC(=O)c1ccc[n+](Cc2ccccc2C[n+]2ccccc2/C=N/O)c1.[Br-].[Br-],7.79,True,1.0
NC(=O)c1ccc[nH]1,-1.23,True,1.0
NC(=O)c1cccc(Br)c1,-2.75,True,1.0
NC(=O)c1cccc(COc2ccccc2-c2ccn([C@H]3CCCC[C@@H]3O)c(=O)c2)c1,4.04,True,1.0
NC(=O)c1cccc(Cl)c1,-2.59,True,1.0
NC(=O)c1cccc(O)c1,9.3,True,1.0
NC(=O)c1cccc([C@H]2C[C@H]3CC[C@@H](C2)N3CCN(CC2CCCCC2)C(=O)[C@@H](O)CO)c1.O=S(=O)(O)O,8.4,True,1.0
NC(=O)c1cccc([N+](=O)[O-])c1,-3.07,True,1.0
NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,14.03,True,1.0
NC(=O)c1cccc2nc(N)nc(N)c12,7.22,True,1.0
NC(=O)c1ccccc1,-1.85,True,1.0
NC(=O)c1ccccc1O,8.7,True,1.0
NC(=O)c1ccccn1,2.1,True,1.0
NC(=O)c1cccnc1,3.35,True,1.0
NC(=O)c1cccnn1,1.0,True,1.0
NC(=O)c1ccco1,-2.61,True,1.0
NC(=O)c1ccncc1,3.61,True,1.0
NC(=O)c1ccnnc1,1.0,True,1.0
NC(=O)c1cnc(N)nc1,2.06,True,1.0
NC(=O)c1cnc2ccccc2n1,-0.4,True,1.0
